
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8N0906018BP 0002.ecu

ECU identified with following data:
HWNumber    = 0261208054       (requested was 0261208054)
SWNumber    = 1037366474       (requested was 1037366474)
PartNumber  = 8N0906018BP      (requested was 8N0906018BP)
SWVersion   = 0002             (requested was 0002)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 
ModelId     = 

Log packet size: 19 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  30.04.2023 17:46:40.129

TimeStamp, fr_w      , lambts_w  , lamsoni_w , lbz       , mshfm_w   , nmot      , plsol     , tans      , tats_w    , tmot      , ub        , vfzg      , wnwi_w    
  313.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  314.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  314.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  314.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.250, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  314.400, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  314.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.550, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  314.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  314.900, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  314.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.000, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.050, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.500, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  315.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.650, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.800, 1         , 1         , 1.00342   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  315.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  315.950, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.000, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.050, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  316.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.250, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.300, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  316.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  316.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  316.850, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  316.900, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  316.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  317.000, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
